"","MSW05_Order","MSW05_Family","MSW05_Genus","MSW05_Species","MSW05_Binomial","X1.1_ActivityCycle","X5.1_AdultBodyMass_g","X13.1_AdultHeadBodyLen_mm","X2.1_AgeatEyeOpening_d","X3.1_AgeatFirstBirth_d","X18.1_BasalMetRate_mLO2hr","X5.2_BasalMetRateMass_g","X6.1_DietBreadth","X7.1_DispersalAge_d","X9.1_GestationLen_d","X12.1_HabitatBreadth","X22.1_HomeRange_km2","X22.2_HomeRange_Indiv_km2","X14.1_InterbirthInterval_d","X15.1_LitterSize","X16.1_LittersPerYear","X17.1_MaxLongevity_m","X5.3_NeonateBodyMass_g","X13.2_NeonateHeadBodyLen_mm","X21.1_PopulationDensity_n.km2","X10.1_PopulationGrpSize","X23.1_SexualMaturityAge_d","X10.2_SocialGrpSize","X24.1_TeatNumber","X12.2_Terrestriality","X6.2_TrophicLevel","X25.1_WeaningAge_d","X5.4_WeaningBodyMass_g","X13.3_WeaningHeadBodyLen_mm"
"1959","Rodentia","Sciuridae","Tamias","dorsalis","Tamias dorsalis",3,63.66,125.38,23,245.701085227713,166.505470027258,300.449662777083,5,330.470891430437,29.49,1,0.01,0.01,136.832559527061,4.99,1,77.0148231877394,11.8105652648309,53.3865929017387,1142.15981226429,23.5157813532513,284.819711748233,2.40446003136887,8,2,1,30,75.2474288673136,140.312765468088
"1960","Rodentia","Sciuridae","Tamias","durangae","Tamias durangae",1.35519853162842,84.99,133.91,15.9702471004224,139.126414156984,94.6016344278037,99.0847425816866,3.06135327474965,295.960337996802,29.1996370147019,1.48441671820384,0.00432659927089795,0.00436140477164053,60.3734490049238,2.38,2.30504546089668,51.5276545616243,4.93748411577517,46.6248866794996,684.337230554176,17.4255092349369,122.701052004446,1.19822079094399,5.17777629637064,1.58553487902774,1.6856499026491,28.0772184083963,37.8305688434104,131.798486751553
"1961","Rodentia","Sciuridae","Tamias","merriami","Tamias merriami",3,74.77,133.95,19.985017746799,201.435833313584,78.75,75,5,327.172595768893,33.37,1.91261420794384,0.0106262959119188,0.0108103062240834,105.455174264065,4.5,1.47784845957024,69.0781970027073,7.91386513213423,49.3093951027058,1173.3001712911,20.260203334908,270.663647571638,2.15963241934242,6.95294493837754,1.73164737504512,2,34.643905333299,55.3485408510447,138.804324869379
"1962","Rodentia","Sciuridae","Tamias","minimus","Tamias minimus",3,42.87,111.56,27,264.233045782439,72.73,45.8,4,376.971733773602,29.19,3,0.01,0.01,365,4.95,1,75.96,2.27,39.32,221.91,28.6451555429068,347.05,3.05843476814145,8,2,2,37.71,157.475334778405,158.980204567315
"1963","Rodentia","Sciuridae","Tamias","obscurus","Tamias obscurus",3,72.99,128.11,19.6280788266634,248.370882247288,173.457053265519,335.350106720402,3,344.35615740943,38.9505772868392,3,0.0121872169935315,0.0126252295107171,124.727020462135,3.49,1.37272318291857,77.921754756494,13.9502462166419,54.5391600780583,1033.41202868827,20.9330263206555,280.850163518286,2.2618488568133,6.47305050195446,2,1,38.00191136308,79.6450804321616,142.762170466774
"1964","Rodentia","Sciuridae","Tamias","ochrogenys","Tamias ochrogenys",2.34610974105306,91.69,151.04,19.8445816268914,208.209845749355,135.703990663365,195.158888866715,3,339.037786666862,31.5644600677753,1.87379778115832,0.0102887904918879,0.0110371026354109,114.393313478132,4.14878585664864,1.32823570210156,68.5102763699665,7.19960618588872,50.279407815195,903.337056196062,19.7345339369609,263.76347750849,1.94227290853356,8,1.67447545271621,2,33.6850278979568,59.3976424250251,138.706285194998
"1965","Rodentia","Sciuridae","Tamias","palmeri","Tamias palmeri",3,60.74,125.02,25.5,281.041332997813,113.12,69.4,5,384.443036408198,33.21,1,0.0603650812165785,0.0687206143669775,181.014783554914,3.93,1,100.519216898986,3.29,55.1802331437882,1438.71468264601,30.6110050008973,326.276978651835,3.72978518070522,7.60982189533967,2,2,81.85,21.22,163.242522757411
"1966","Rodentia","Sciuridae","Tamias","panamintinus","Tamias panamintinus",3,51.73,115.99,29.5,307.614249111192,456.839563201765,864.37576284547,6,442.614688633654,36.23,2,0.0749396874268315,0.0869435337554978,197.079549391232,4.04,1,118.839068240556,5.1,68.775528182427,1163.74427353027,33.5297567805411,356.544336802073,4.25911198402737,7.66842638213585,2,2,81.85,17.68,184.178238306944
"1967","Rodentia","Sciuridae","Tamias","quadrimaculatus","Tamias quadrimaculatus",3,83.62,140.12,21.7241648141465,214.097512063535,175.723956565401,337.230639892519,5,327.81337076151,31.65,2,0.005589918,0.005990121,120.418690978126,5.93,1,72.9050051023774,10.6571374116997,52.094715193333,52,21.888837947947,281.176923662039,2.06051448023851,7.2695808162652,2,2,36.7475027532614,69.4229336506084,140.667953841006
"1968","Rodentia","Sciuridae","Tamias","quadrivittatus","Tamias quadrivittatus",3,57.49,122.41,31,365,215.301224493247,354.223520543965,5,358.474161125639,31.7,2,0.02,0.02,166.474533385979,3.92,1,90.872827129845,2.5,55.514400206319,1391.81047035868,26.3829463365561,327.4,2.84936374355489,8,2,2,45.32,90.7107259674198,155.785691875862
