"","MSW05_Order","MSW05_Family","MSW05_Genus","MSW05_Species","MSW05_Binomial","X1.1_ActivityCycle","X5.1_AdultBodyMass_g","X13.1_AdultHeadBodyLen_mm","X2.1_AgeatEyeOpening_d","X3.1_AgeatFirstBirth_d","X18.1_BasalMetRate_mLO2hr","X5.2_BasalMetRateMass_g","X6.1_DietBreadth","X7.1_DispersalAge_d","X9.1_GestationLen_d","X12.1_HabitatBreadth","X22.1_HomeRange_km2","X22.2_HomeRange_Indiv_km2","X14.1_InterbirthInterval_d","X15.1_LitterSize","X16.1_LittersPerYear","X17.1_MaxLongevity_m","X5.3_NeonateBodyMass_g","X13.2_NeonateHeadBodyLen_mm","X21.1_PopulationDensity_n.km2","X10.1_PopulationGrpSize","X23.1_SexualMaturityAge_d","X10.2_SocialGrpSize","X24.1_TeatNumber","X12.2_Terrestriality","X6.2_TrophicLevel","X25.1_WeaningAge_d","X5.4_WeaningBodyMass_g","X13.3_WeaningHeadBodyLen_mm"
"155","Primates","Galagidae","Galago","demidoff","Galago demidoff",1,66.04,120,0,359.52,63.2,63.8,4,2343.0119,111,1.1620318948802,0.01,0.01,365,1.29,1.5,168,9.89,77.879812071429,57.57,4.15950319485628,345.24,5.5,3.43072266818579,1.99990151016928,2,43.47,325.162685597968,125
"156","Primates","Galagidae","Galago","gabonensis","Galago gabonensis",2.80409138538037,1490.210155575,365.885964626436,0,1161.66698405132,827.411304746604,2131.05435491782,3.15275687601711,2528.60314,154.360881373051,1.11537505899974,0.206045563027996,0.318251104623729,380.177086324992,1.08443145135823,0.962400782626233,267.864116400822,105.925325416099,102.479080238095,29.898264335532,12.1926745988674,1136.45619236882,5.03912695000375,2.23998722062681,1.9997518999519,1.69000802342714,167.866596456844,698.389959238145,125
"157","Primates","Galagidae","Galago","gallarum","Galago gallarum",2.2883891337767,250,279.944380258663,0,806.133417958619,538.869969415193,1433.04691528398,3.4676567821456,2528.60314,144.096200798898,1.10593437458867,0.103732135914231,0.181316555575853,325.023136688607,1.39748528414222,1.01690702289044,241.347892728946,50.9893586733955,95.3239907380954,47.2577620206478,6.25740417393595,669.691705473367,4.95309074654232,2.33778692843534,2,1.90408614617526,116.013298732394,470.985808182798,125
"158","Primates","Galagidae","Galago","granti","Galago granti",2.80409138538037,1490.210155575,365.885964626436,0,1161.66698405132,827.411304746604,2131.05435491782,3.15275687601711,2528.60314,154.360881373051,1.11537505899974,0.206045563027996,0.318251104623729,380.177086324992,1.08443145135823,0.962400782626233,267.864116400822,105.925325416099,102.479080238095,29.898264335532,12.1926745988674,1136.45619236882,5.03912695000375,2.23998722062681,1.9997518999519,1.69000802342714,167.866596456844,698.389959238145,125
"159","Primates","Galagidae","Galago","matschiei","Galago matschiei",1.20562401580994,211.61,160,0,622.823849746429,306.477282188743,690.122148112811,3.52191574689118,2235.56434,133.235664091925,1.08965641281639,0.0429198474407899,0.074691091340757,251.820708400988,0.99,1.25453595117844,181.287823403473,30.7175276545376,82.9722477380955,92.181831917334,3.89640177234731,514.396869165299,1,2.79797684782967,1.99990151016928,1.90557047484585,95.8609717045638,350.467994128383,125
"160","Primates","Galagidae","Galago","moholi","Galago moholi",1.23443233439764,191.96,187.20980007986,0,259.15,326.235405375654,763.634901020066,2,2152.53668,122.29,1.22245968699539,0.04,0.0765962974656383,182.5,1.6,1.50060621981616,198,11.73,80.3818797380956,172.04,4.12028648842649,420.91,1,3.05768335463986,1.99990151016928,1,90.46,95,125
"161","Primates","Galagidae","Galago","nyasae","Galago nyasae",2.80409138538037,1490.210155575,365.885964626436,0,1161.66698405132,827.411304746604,2131.05435491782,3.15275687601711,2528.60314,154.360881373051,1.11537505899974,0.206045563027996,0.318251104623729,380.177086324992,1.08443145135823,0.962400782626233,267.864116400822,105.925325416099,102.479080238095,29.898264335532,12.1926745988674,1136.45619236882,5.03912695000375,2.23998722062681,1.9997518999519,1.69000802342714,167.866596456844,698.389959238145,125
"162","Primates","Galagidae","Galago","orinus","Galago orinus",2.80409138538037,1490.210155575,365.885964626436,0,1161.66698405132,827.411304746604,2131.05435491782,3.15275687601711,2528.60314,154.360881373051,1.11537505899974,0.206045563027996,0.318251104623729,380.177086324992,1.08443145135823,0.962400782626233,267.864116400822,105.925325416099,102.479080238095,29.898264335532,12.1926745988674,1136.45619236882,5.03912695000375,2.23998722062681,1.9997518999519,1.69000802342714,167.866596456844,698.389959238145,125
"163","Primates","Galagidae","Galago","rondoensis","Galago rondoensis",2.80409138538037,1490.210155575,365.885964626436,0,1161.66698405132,827.411304746604,2131.05435491782,3.15275687601711,2528.60314,154.360881373051,1.11537505899974,0.206045563027996,0.318251104623729,380.177086324992,1.08443145135823,0.962400782626233,267.864116400822,105.925325416099,102.479080238095,29.898264335532,12.1926745988674,1136.45619236882,5.03912695000375,2.23998722062681,1.9997518999519,1.69000802342714,167.866596456844,698.389959238145,125
"164","Primates","Galagidae","Galago","senegalensis","Galago senegalensis",1,215.2,160,0,511,167.6,223.25,3,2303.94006,126.98,1.11440490465613,0.08,0.11,219,1.5,2,204,11.5,81.0198834047622,89.77,3.83189829587571,330.37,3.5,3.18005255880171,1.99985499854138,2,93.93,122.47,125
"165","Primates","Hominidae","Gorilla","beringei","Gorilla beringei",2.99919855692152,149325.19,762.383867874895,0,2395.31146555254,3373.96414035196,10623.7162345874,3.5619821950219,3427.25546,206.705366382324,1.5764090680073,10.7592891691486,10.8648688319865,939.112673761244,1.0138766693257,0.617642507832056,486.073210132958,834.325621726508,100.566453404762,9.31351854414328,42.7924222370149,2535.76875733605,33.3004483605518,2.45290073369183,1.7910728923949,1.65702558744975,675.957790841852,4694.19780000546,125
"166","Primates","Hominidae","Gorilla","gorilla","Gorilla gorilla",3,112588.99,1594.44,0,3650,4507.65959118932,15588.0519669206,3,5248.98,257,1,4.03,9.60416670578208,1430.8,1.05,0.611888156995586,648,2095.89,101.616969738095,0.59,10,3353.12,6,2.38017944942055,1,2,920.35,18967.67,125
"167","Primates","Hylobatidae","Hylobates","agilis","Hylobates agilis",3,5829.08,544,0,1943.86414263345,2316.04321436566,6298.20973006801,4,2640.93468,190.628433360582,1.33294500806094,0.19,0.27,749.088901022491,1.02,0.598307344745228,528,397.86043751028,101.647618238095,11.73,19.6543729090401,2153.25514851036,4.2,2.28660156877866,1.98407977254568,2,515.132411920229,1821.40845217056,125
"168","Primates","Hylobatidae","Hylobates","albibarbis","Hylobates albibarbis",2.99978461420932,5833.66557550453,525.399301364079,0,1718.00193332896,2098.73039240421,5594.88120348702,3.06469282018132,2504.18324,177.159360767903,1.10449840947557,0.237834408734339,0.448121891082343,610.62726842316,1.02535293953228,0.629375129358275,319.833041075483,353.91921772889,102.520722738095,20.7660656655977,12.8623720126504,1761.47939016021,8.78473916086923,2.24972617195326,1.99953761423761,1.64794312304527,344.418102293587,1508.32692159655,125
"169","Primates","Hylobatidae","Hylobates","klossii","Hylobates klossii",3,5822.29,512.79,0,1927.37036141346,2057.46441290885,5641.38650821221,3,2533.48712,207.59,1,0.14,0.21,740.877105548343,1.01,0.42,340.727685492624,366.753657377479,102.431772071429,16.62,14.7774471852966,1953.38709929402,3,2.1894214100485,2,2,430.985671582807,1774.88394744389,125
"170","Primates","Hylobatidae","Hylobates","lar","Hylobates lar",3,5578.61,545,0,3398.15,2778.41032025267,8576.20094889004,4,3031.65308,212.91,1.38985289285777,0.32,0.46,983.67,1.01,0.618020505632672,480,398.86,101.552871571429,6.6,24.7799628118649,3852.57,3.2,2.28526823544533,1.95440636077226,2,725.86,1025.02,125
"171","Primates","Hylobatidae","Hylobates","moloch","Hylobates moloch",3,5860.81,675.6,0,2369.18813262432,2549.61909028042,7574.64643792243,4,2865.59776,241.2,1.35241632713152,0.12,0.17,730,1,0.42,455.847988975267,498.863842519241,102.017626571429,6.18,25.3546342550428,2427.78710809053,2.15,2.29958565968775,1.95688120444711,2,597.517777728008,2494.04652225843,125
